"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","LFPR","15_24","PC_AGE","A","2010",65.5816675670808,
"CAN","LFPR","15_24","PC_AGE","A","2011",65.6095810531981,
"CAN","LFPR","15_24","PC_AGE","A","2012",65.034495116925,
"CAN","LFPR","15_24","PC_AGE","A","2013",65.3129071386854,
"CAN","LFPR","15_24","PC_AGE","A","2014",65.3726075743179,
"CAN","LFPR","15_24","PC_AGE","A","2015",65.4794583218958,
"CAN","LFPR","15_24","PC_AGE","A","2016",64.7793390520433,
"CAN","LFPR","15_24","PC_AGE","A","2017",65.2745799803952,
"CAN","LFPR","15_24","PC_AGE","A","2018",64.8344221671547,
"CAN","LFPR","15_24","PC_AGE","A","2019",65.7647006335326,
"CAN","LFPR","15_24","PC_AGE","A","2020",62.2064994196946,
"CAN","LFPR","15_24","PC_AGE","A","2021",64.1823200700195,
"CAN","LFPR","15_24","PC_AGE","A","2022",65.274303073624,
"CAN","LFPR","55_64","PC_AGE","A","1976",53.0747542919526,
"CAN","LFPR","55_64","PC_AGE","A","1977",52.292786739773,
"CAN","LFPR","55_64","PC_AGE","A","1978",52.1239141405309,
"CAN","LFPR","55_64","PC_AGE","A","1979",52.9743375830968,
"CAN","LFPR","55_64","PC_AGE","A","1980",52.5633686678843,
"CAN","LFPR","55_64","PC_AGE","A","1981",52.2164727659601,
"CAN","LFPR","55_64","PC_AGE","A","1982",51.6596759654325,
"CAN","LFPR","55_64","PC_AGE","A","1983",51.1277533377631,
"CAN","LFPR","55_64","PC_AGE","A","1984",50.5469010011437,
"CAN","LFPR","55_64","PC_AGE","A","1985",50.4649437955735,
"CAN","LFPR","55_64","PC_AGE","A","1986",49.5862110517131,
"CAN","LFPR","55_64","PC_AGE","A","1987",49.3383813253824,
"CAN","LFPR","55_64","PC_AGE","A","1988",49.438013573733,
"CAN","LFPR","55_64","PC_AGE","A","1989",49.1380389246724,
"CAN","LFPR","55_64","PC_AGE","A","1990",49.1574568185953,
"CAN","LFPR","55_64","PC_AGE","A","1991",48.4795237002239,
"CAN","LFPR","55_64","PC_AGE","A","1992",48.2128706154192,
"CAN","LFPR","55_64","PC_AGE","A","1993",47.7763493045996,
"CAN","LFPR","55_64","PC_AGE","A","1994",48.0623332452451,
"CAN","LFPR","55_64","PC_AGE","A","1995",47.1103898890606,
"CAN","LFPR","55_64","PC_AGE","A","1996",47.1534945433305,
"CAN","LFPR","55_64","PC_AGE","A","1997",48.1603900798692,
"CAN","LFPR","55_64","PC_AGE","A","1998",48.6530034186409,
"CAN","LFPR","55_64","PC_AGE","A","1999",49.7075145675127,
"CAN","LFPR","55_64","PC_AGE","A","2000",50.8877241596393,
"CAN","LFPR","55_64","PC_AGE","A","2001",51.1721731434697,
"CAN","LFPR","55_64","PC_AGE","A","2002",53.3837807467743,
"CAN","LFPR","55_64","PC_AGE","A","2003",56.5890265234153,
"CAN","LFPR","55_64","PC_AGE","A","2004",57.309347458921,
"CAN","LFPR","55_64","PC_AGE","A","2005",57.9149378416412,
"CAN","LFPR","55_64","PC_AGE","A","2006",58.2846755535969,
"CAN","LFPR","55_64","PC_AGE","A","2007",59.4008127274175,
"CAN","LFPR","55_64","PC_AGE","A","2008",60.0200066688896,
"CAN","LFPR","55_64","PC_AGE","A","2009",61.3765122090002,
"CAN","LFPR","55_64","PC_AGE","A","2010",61.9032865416239,
"CAN","LFPR","55_64","PC_AGE","A","2011",62.3726228712711,
"CAN","LFPR","55_64","PC_AGE","A","2012",63.2194813409234,
"CAN","LFPR","55_64","PC_AGE","A","2013",64.2641584245654,
"CAN","LFPR","55_64","PC_AGE","A","2014",64.225581994674,
"CAN","LFPR","55_64","PC_AGE","A","2015",64.5969498910675,
"CAN","LFPR","55_64","PC_AGE","A","2016",65.5392417488037,
"CAN","LFPR","55_64","PC_AGE","A","2017",65.7630582436737,
"CAN","LFPR","55_64","PC_AGE","A","2018",66.3743782317204,
"CAN","LFPR","55_64","PC_AGE","A","2019",66.7893961708394,
"CAN","LFPR","55_64","PC_AGE","A","2020",65.9655537380929,
"CAN","LFPR","55_64","PC_AGE","A","2021",68.0505832082226,
"CAN","LFPR","55_64","PC_AGE","A","2022",66.8706310632612,
"CAN","LFPR","65MORE","PC_AGE","A","1976",9.11228678388748,
"CAN","LFPR","65MORE","PC_AGE","A","1977",8.4505587118962,
"CAN","LFPR","65MORE","PC_AGE","A","1978",8.27018607163261,
"CAN","LFPR","65MORE","PC_AGE","A","1979",8.2095349618988,
"CAN","LFPR","65MORE","PC_AGE","A","1980",7.91897754903115,
"CAN","LFPR","65MORE","PC_AGE","A","1981",7.75232713593667,
"CAN","LFPR","65MORE","PC_AGE","A","1982",7.68410283798217,
"CAN","LFPR","65MORE","PC_AGE","A","1983",7.2706740715722,
"CAN","LFPR","65MORE","PC_AGE","A","1984",7.25349109369096,
"CAN","LFPR","65MORE","PC_AGE","A","1985",7.10013131393665,
"CAN","LFPR","65MORE","PC_AGE","A","1986",6.572062883443,
"CAN","LFPR","65MORE","PC_AGE","A","1987",6.66157083100223,
"CAN","LFPR","65MORE","PC_AGE","A","1988",6.53904533222017,
"CAN","LFPR","65MORE","PC_AGE","A","1989",6.64276746804628,
"CAN","LFPR","65MORE","PC_AGE","A","1990",6.62824194429086,
"CAN","LFPR","65MORE","PC_AGE","A","1991",6.65860373202984,
"CAN","LFPR","65MORE","PC_AGE","A","1992",6.44727356480893,
"CAN","LFPR","65MORE","PC_AGE","A","1993",6.17066268785366,
"CAN","LFPR","65MORE","PC_AGE","A","1994",6.51013858400527,
"CAN","LFPR","65MORE","PC_AGE","A","1995",6.15819539681886,
"CAN","LFPR","65MORE","PC_AGE","A","1996",6.07959511940653,
"CAN","LFPR","65MORE","PC_AGE","A","1997",6.29719226675427,
"CAN","LFPR","65MORE","PC_AGE","A","1998",6.43003972136212,
"CAN","LFPR","65MORE","PC_AGE","A","1999",6.15099733453075,
"CAN","LFPR","65MORE","PC_AGE","A","2000",5.99064132287788,
"CAN","LFPR","65MORE","PC_AGE","A","2001",6.03493469585379,
"CAN","LFPR","65MORE","PC_AGE","A","2002",6.67009811829959,
"CAN","LFPR","65MORE","PC_AGE","A","2003",7.46744598940233,
"CAN","LFPR","65MORE","PC_AGE","A","2004",7.62778100908058,
"CAN","LFPR","65MORE","PC_AGE","A","2005",8.11472919292475,
"CAN","LFPR","65MORE","PC_AGE","A","2006",8.25678963308673,
"CAN","LFPR","65MORE","PC_AGE","A","2007",8.74084459377794,
"CAN","LFPR","65MORE","PC_AGE","A","2008",9.87532577305064,
"CAN","LFPR","65MORE","PC_AGE","A","2009",10.4843486581309,
"CAN","LFPR","65MORE","PC_AGE","A","2010",11.2623461563956,
"CAN","LFPR","65MORE","PC_AGE","A","2011",11.7693573550469,
"CAN","LFPR","65MORE","PC_AGE","A","2012",12.4781903647597,
"CAN","LFPR","65MORE","PC_AGE","A","2013",13.064860167483,
"CAN","LFPR","65MORE","PC_AGE","A","2014",13.3963630818497,
"CAN","LFPR","65MORE","PC_AGE","A","2015",13.483353315503,
"CAN","LFPR","65MORE","PC_AGE","A","2016",13.6497195263111,
"CAN","LFPR","65MORE","PC_AGE","A","2017",14.1667525153669,
"CAN","LFPR","65MORE","PC_AGE","A","2018",14.1481334392374,
"CAN","LFPR","65MORE","PC_AGE","A","2019",14.9766686308547,
"CAN","LFPR","65MORE","PC_AGE","A","2020",14.0194228379435,
"CAN","LFPR","65MORE","PC_AGE","A","2021",14.2969177727467,
"CAN","LFPR","65MORE","PC_AGE","A","2022",14.5983944332748,
"CZE","LFPR","15_24","PC_AGE","A","1993",51.2537442865613,
"CZE","LFPR","15_24","PC_AGE","A","1994",52.0151408465741,
"CZE","LFPR","15_24","PC_AGE","A","1995",50.5609855840625,
"CZE","LFPR","15_24","PC_AGE","A","1996",49.3396119530033,
"CZE","LFPR","15_24","PC_AGE","A","1997",48.3386258332813,
"CZE","LFPR","15_24","PC_AGE","A","1998",49.0501485455767,
"CZE","LFPR","15_24","PC_AGE","A","1999",48.2784022685353,
"CZE","LFPR","15_24","PC_AGE","A","2000",46.0973295747994,
"CZE","LFPR","15_24","PC_AGE","A","2001",43.230742787557,
"CZE","LFPR","15_24","PC_AGE","A","2002",40.1427963936093,
"CZE","LFPR","15_24","PC_AGE","A","2003",38.1290912930245,
"CZE","LFPR","15_24","PC_AGE","A","2004",35.8430693783355,
"CZE","LFPR","15_24","PC_AGE","A","2005",33.8688282977155,
"CZE","LFPR","15_24","PC_AGE","A","2006",33.5139548693586,
"CZE","LFPR","15_24","PC_AGE","A","2007",31.9204698221903,
"CZE","LFPR","15_24","PC_AGE","A","2008",31.1397305144048,
"CZE","LFPR","15_24","PC_AGE","A","2009",31.8440377237491,
"CZE","LFPR","15_24","PC_AGE","A","2010",30.8753716637036,
"CZE","LFPR","15_24","PC_AGE","A","2011",30.0767934099963,
"CZE","LFPR","15_24","PC_AGE","A","2012",31.2699113040006,
"CZE","LFPR","15_24","PC_AGE","A","2013",31.5469424345121,
"CZE","LFPR","15_24","PC_AGE","A","2014",32.1982239883171,
"CZE","LFPR","15_24","PC_AGE","A","2015",32.4775062687997,
"CZE","LFPR","15_24","PC_AGE","A","2016",31.979271323002,
"CZE","LFPR","15_24","PC_AGE","A","2017",31.6509761393033,
"CZE","LFPR","15_24","PC_AGE","A","2018",30.4064128341358,
"CZE","LFPR","15_24","PC_AGE","A","2019",29.7147185672528,
"CZE","LFPR","15_24","PC_AGE","A","2020",27.2721618379196,
"CZE","LFPR","15_24","PC_AGE","A","2021",27.0070519722312,
"CZE","LFPR","15_24","PC_AGE","A","2022",27.7023746915328,
"CZE","LFPR","55_64","PC_AGE","A","1993",32.5907805644536,
"CZE","LFPR","55_64","PC_AGE","A","1994",33.5128493055933,
"CZE","LFPR","55_64","PC_AGE","A","1995",35.8546420029759,
"CZE","LFPR","55_64","PC_AGE","A","1996",38.6747327455874,
"CZE","LFPR","55_64","PC_AGE","A","1997",39.671399646055,
"CZE","LFPR","55_64","PC_AGE","A","1998",38.6255819778874,
"CZE","LFPR","55_64","PC_AGE","A","1999",39.4231049661174,
"CZE","LFPR","55_64","PC_AGE","A","2000",38.2344745937902,
"CZE","LFPR","55_64","PC_AGE","A","2001",39.0030970950324,
"CZE","LFPR","55_64","PC_AGE","A","2002",42.5174598249983,
"CZE","LFPR","55_64","PC_AGE","A","2003",44.2242400315831,
"CZE","LFPR","55_64","PC_AGE","A","2004",45.0546946216955,
"CZE","LFPR","55_64","PC_AGE","A","2005",47.0022042615723,
"CZE","LFPR","55_64","PC_AGE","A","2006",47.7366842781665,
"CZE","LFPR","55_64","PC_AGE","A","2007",48.2379772007467,
"CZE","LFPR","55_64","PC_AGE","A","2008",49.5318160071082,
"CZE","LFPR","55_64","PC_AGE","A","2009",49.6429818223149,
"CZE","LFPR","55_64","PC_AGE","A","2010",49.7297456812628,
"CZE","LFPR","55_64","PC_AGE","A","2011",50.5676818996319,
"CZE","LFPR","55_64","PC_AGE","A","2012",52.4301696197171,
"CZE","LFPR","55_64","PC_AGE","A","2013",54.8119356340529,
"CZE","LFPR","55_64","PC_AGE","A","2014",56.811517975686,
"CZE","LFPR","55_64","PC_AGE","A","2015",57.9923404075189,
"CZE","LFPR","55_64","PC_AGE","A","2016",60.8426307609962,
"CZE","LFPR","55_64","PC_AGE","A","2017",63.6443610140102,
"CZE","LFPR","55_64","PC_AGE","A","2018",66.4512451320781,
"CZE","LFPR","55_64","PC_AGE","A","2019",68.0281121489316,
"CZE","LFPR","55_64","PC_AGE","A","2020",69.5794141438938,
"CZE","LFPR","55_64","PC_AGE","A","2021",71.5680048258628,
"CZE","LFPR","55_64","PC_AGE","A","2022",74.4430975582878,
"CZE","LFPR","65MORE","PC_AGE","A","1993",5.96660433201097,
"CZE","LFPR","65MORE","PC_AGE","A","1994",5.83145898924082,
"CZE","LFPR","65MORE","PC_AGE","A","1995",5.57686926493543,
"CZE","LFPR","65MORE","PC_AGE","A","1996",5.45113176568554,
"CZE","LFPR","65MORE","PC_AGE","A","1997",5.07678764128445,
"CZE","LFPR","65MORE","PC_AGE","A","1998",4.78199816939313,
"CZE","LFPR","65MORE","PC_AGE","A","1999",4.59371096847866,
"CZE","LFPR","65MORE","PC_AGE","A","2000",4.09683391500025,
"CZE","LFPR","65MORE","PC_AGE","A","2001",3.97734329993108,
"CZE","LFPR","65MORE","PC_AGE","A","2002",3.99458937488673,
"CZE","LFPR","65MORE","PC_AGE","A","2003",3.94403824521934,
"CZE","LFPR","65MORE","PC_AGE","A","2004",3.73641780581843,
"CZE","LFPR","65MORE","PC_AGE","A","2005",3.86025596679349,
"CZE","LFPR","65MORE","PC_AGE","A","2006",4.11239173429721,
"CZE","LFPR","65MORE","PC_AGE","A","2007",4.46053161982001,
"CZE","LFPR","65MORE","PC_AGE","A","2008",4.53893308986565,
"CZE","LFPR","65MORE","PC_AGE","A","2009",4.91085882057023,
"CZE","LFPR","65MORE","PC_AGE","A","2010",4.75015254600205,
"CZE","LFPR","65MORE","PC_AGE","A","2011",4.6349862217687,
"CZE","LFPR","65MORE","PC_AGE","A","2012",4.72944522749802,
"CZE","LFPR","65MORE","PC_AGE","A","2013",5.15187972591698,
"CZE","LFPR","65MORE","PC_AGE","A","2014",4.96767267468824,
"CZE","LFPR","65MORE","PC_AGE","A","2015",5.69828119742925,
"CZE","LFPR","65MORE","PC_AGE","A","2016",6.3111006310951,
"CZE","LFPR","65MORE","PC_AGE","A","2017",6.40675872442515,
"CZE","LFPR","65MORE","PC_AGE","A","2018",7.18753215713889,
"CZE","LFPR","65MORE","PC_AGE","A","2019",7.2510865142864,
"CZE","LFPR","65MORE","PC_AGE","A","2020",6.91724919716761,
"CZE","LFPR","65MORE","PC_AGE","A","2021",6.82107941743089,
"CZE","LFPR","65MORE","PC_AGE","A","2022",6.94474395386076,
"DNK","LFPR","15_24","PC_AGE","A","1983",65.2578518805738,
"DNK","LFPR","15_24","PC_AGE","A","1984",74.0660461558077,
"DNK","LFPR","15_24","PC_AGE","A","1985",75.5831837990258,
"DNK","LFPR","15_24","PC_AGE","A","1986",75.2304450882275,
"DNK","LFPR","15_24","PC_AGE","A","1987",75.5426356589147,
"DNK","LFPR","15_24","PC_AGE","A","1988",75.9673094113139,
"DNK","LFPR","15_24","PC_AGE","A","1989",75.3458626990341,
"DNK","LFPR","15_24","PC_AGE","A","1990",73.4772245762711,
"DNK","LFPR","15_24","PC_AGE","A","1991",73.1658425765067,
"DNK","LFPR","15_24","PC_AGE","A","1992",72.0033528918692,
"DNK","LFPR","15_24","PC_AGE","A","1993",70.5516265912305,
"DNK","LFPR","15_24","PC_AGE","A","1994",69.0996889564741,
"DNK","LFPR","15_24","PC_AGE","A","1995",73.2110074034537,
"DNK","LFPR","15_24","PC_AGE","A","1996",73.7621591920146,
"DNK","LFPR","15_24","PC_AGE","A","1997",74.2375687651682,
"DNK","LFPR","15_24","PC_AGE","A","1998",71.5567981683115,
"DNK","LFPR","15_24","PC_AGE","A","1999",73.3385734119766,
"DNK","LFPR","15_24","PC_AGE","A","2000",70.6799196624875,
"DNK","LFPR","15_24","PC_AGE","A","2001",68.0390562674289,
"DNK","LFPR","15_24","PC_AGE","A","2002",68.4928392224751,
"DNK","LFPR","15_24","PC_AGE","A","2003",65.6107770961629,
"DNK","LFPR","15_24","PC_AGE","A","2004",67.8523170616622,
"DNK","LFPR","15_24","PC_AGE","A","2005",68.1350518239595,
"DNK","LFPR","15_24","PC_AGE","A","2006",69.9381745191185,
"DNK","LFPR","15_24","PC_AGE","A","2007",70.6113016748265,
"DNK","LFPR","15_24","PC_AGE","A","2008",69.0789429892667,
"DNK","LFPR","15_24","PC_AGE","A","2009",67.8570261569067,
"DNK","LFPR","15_24","PC_AGE","A","2010",63.9727556536155,
"DNK","LFPR","15_24","PC_AGE","A","2011",63.3575734614759,
"DNK","LFPR","15_24","PC_AGE","A","2012",60.989559522244,
"DNK","LFPR","15_24","PC_AGE","A","2013",58.1227827313486,
"DNK","LFPR","15_24","PC_AGE","A","2014",58.2693936645605,
"DNK","LFPR","15_24","PC_AGE","A","2015",58.4535379437729,
"DNK","LFPR","15_24","PC_AGE","A","2016",59.5366558685933,
"DNK","LFPR","15_24","PC_AGE","A","2017",60.3813541375771,
"DNK","LFPR","15_24","PC_AGE","A","2018",60.0682654766625,
"DNK","LFPR","15_24","PC_AGE","A","2019",61.127864004031,
"DNK","LFPR","15_24","PC_AGE","A","2020",60.2198455161141,
"DNK","LFPR","15_24","PC_AGE","A","2021",60.4104476240044,
"DNK","LFPR","15_24","PC_AGE","A","2022",62.7791527923484,
"DNK","LFPR","55_64","PC_AGE","A","1983",53.979913293634,
"DNK","LFPR","55_64","PC_AGE","A","1984",53.3988989795772,
"DNK","LFPR","55_64","PC_AGE","A","1985",53.2082849204408,
"DNK","LFPR","55_64","PC_AGE","A","1986",56.8239980235263,
"DNK","LFPR","55_64","PC_AGE","A","1987",54.564732451553,
"DNK","LFPR","55_64","PC_AGE","A","1988",55.1352660252833,
"DNK","LFPR","55_64","PC_AGE","A","1989",55.3810855097181,
"DNK","LFPR","55_64","PC_AGE","A","1990",57.1231499238743,
"DNK","LFPR","55_64","PC_AGE","A","1991",56.5959228617616,
"DNK","LFPR","55_64","PC_AGE","A","1992",57.2441253225545,
"DNK","LFPR","55_64","PC_AGE","A","1993",56.2768941175871,
"DNK","LFPR","55_64","PC_AGE","A","1994",53.656789831817,
"DNK","LFPR","55_64","PC_AGE","A","1995",53.6030525886832,
"DNK","LFPR","55_64","PC_AGE","A","1996",50.6267004655632,
"DNK","LFPR","55_64","PC_AGE","A","1997",54.1357961723646,
"DNK","LFPR","55_64","PC_AGE","A","1998",53.1116248393028,
"DNK","LFPR","55_64","PC_AGE","A","1999",56.582439995274,
"DNK","LFPR","55_64","PC_AGE","A","2000",58.1066344689268,
"DNK","LFPR","55_64","PC_AGE","A","2001",60.3829387244593,
"DNK","LFPR","55_64","PC_AGE","A","2002",60.2523002359397,
"DNK","LFPR","55_64","PC_AGE","A","2003",63.1178065301527,
"DNK","LFPR","55_64","PC_AGE","A","2004",63.6569444227514,
"DNK","LFPR","55_64","PC_AGE","A","2005",62.5779089667813,
"DNK","LFPR","55_64","PC_AGE","A","2006",63.0109766592997,
"DNK","LFPR","55_64","PC_AGE","A","2007",60.8606859642009,
"DNK","LFPR","55_64","PC_AGE","A","2008",57.2644437848197,
"DNK","LFPR","55_64","PC_AGE","A","2009",57.0518818384418,
"DNK","LFPR","55_64","PC_AGE","A","2010",58.6426518042557,
"DNK","LFPR","55_64","PC_AGE","A","2011",60.3046606520588,
"DNK","LFPR","55_64","PC_AGE","A","2012",61.2984947756575,
"DNK","LFPR","55_64","PC_AGE","A","2013",62.0156113258614,
"DNK","LFPR","55_64","PC_AGE","A","2014",63.9012338022712,
"DNK","LFPR","55_64","PC_AGE","A","2015",65.6566242467482,
"DNK","LFPR","55_64","PC_AGE","A","2016",68.3655079106286,
"DNK","LFPR","55_64","PC_AGE","A","2017",70.7237609153578,
"DNK","LFPR","55_64","PC_AGE","A","2018",71.6233436154935,
"DNK","LFPR","55_64","PC_AGE","A","2019",73.6174941196308,
"DNK","LFPR","55_64","PC_AGE","A","2020",74.5318901769308,
"DNK","LFPR","55_64","PC_AGE","A","2021",75.2933156252619,
"DNK","LFPR","55_64","PC_AGE","A","2022",74.9557108399669,
"DNK","LFPR","65MORE","PC_AGE","A","2000",2.41928169339249,
"DNK","LFPR","65MORE","PC_AGE","A","2001",4.38515301794411,
"DNK","LFPR","65MORE","PC_AGE","A","2002",4.39403299044345,
"DNK","LFPR","65MORE","PC_AGE","A","2003",4.76619638147169,
"DNK","LFPR","65MORE","PC_AGE","A","2004",5.05707913462075,
"DNK","LFPR","65MORE","PC_AGE","A","2005",5.13145792139178,
"DNK","LFPR","65MORE","PC_AGE","A","2006",4.68533175519999,
"DNK","LFPR","65MORE","PC_AGE","A","2007",4.97113466651333,
"DNK","LFPR","65MORE","PC_AGE","A","2008",5.98384967481753,
"DNK","LFPR","65MORE","PC_AGE","A","2009",6.62770493622033,
"DNK","LFPR","65MORE","PC_AGE","A","2010",6.64203302099518,
"DNK","LFPR","65MORE","PC_AGE","A","2011",7.46894499171983,
"DNK","LFPR","65MORE","PC_AGE","A","2012",8.03179326858809,
"DNK","LFPR","65MORE","PC_AGE","A","2013",7.62593590706272,
"DNK","LFPR","65MORE","PC_AGE","A","2014",8.14537256531931,
"DNK","LFPR","65MORE","PC_AGE","A","2015",8.07830387288352,
"DNK","LFPR","65MORE","PC_AGE","A","2016",8.48908287100045,
"DNK","LFPR","65MORE","PC_AGE","A","2017",8.12333875388569,
"DNK","LFPR","65MORE","PC_AGE","A","2018",8.19905912203978,
"DNK","LFPR","65MORE","PC_AGE","A","2019",8.55926377279222,
"DNK","LFPR","65MORE","PC_AGE","A","2020",8.49554513087161,
"DNK","LFPR","65MORE","PC_AGE","A","2021",9.16845472190146,
"DNK","LFPR","65MORE","PC_AGE","A","2022",10.3842568612886,
"FIN","LFPR","15_24","PC_AGE","A","1963",62.2739018087855,
"FIN","LFPR","15_24","PC_AGE","A","1964",60.9452736318407,
"FIN","LFPR","15_24","PC_AGE","A","1965",60.3636363636363,
"FIN","LFPR","15_24","PC_AGE","A","1966",59.1885441527446,
"FIN","LFPR","15_24","PC_AGE","A","1967",57.1761960326721,
"FIN","LFPR","15_24","PC_AGE","A","1968",54.721274175199,
"FIN","LFPR","15_24","PC_AGE","A","1969",56.3492063492063,
"FIN","LFPR","15_24","PC_AGE","A","1970",59.6792668957617,
"FIN","LFPR","15_24","PC_AGE","A","1971",58.4295612009237,
"FIN","LFPR","15_24","PC_AGE","A","1972",56.9266589057043,
"FIN","LFPR","15_24","PC_AGE","A","1973",56.7886658795749,
"FIN","LFPR","15_24","PC_AGE","A","1974",56.5426170468187,
"FIN","LFPR","15_24","PC_AGE","A","1975",55.4878048780487,
"FIN","LFPR","15_24","PC_AGE","A","1976",56.2577447335811,
"FIN","LFPR","15_24","PC_AGE","A","1977",55.2896725440806,
"FIN","LFPR","15_24","PC_AGE","A","1978",54.2675159235668,
"FIN","LFPR","15_24","PC_AGE","A","1979",54.1935483870967,
"FIN","LFPR","15_24","PC_AGE","A","1980",54.6997389033942,
"FIN","LFPR","15_24","PC_AGE","A","1981",54.8812664907651,
"FIN","LFPR","15_24","PC_AGE","A","1982",54.0504648074369,
"FIN","LFPR","15_24","PC_AGE","A","1983",53.475935828877,
"FIN","LFPR","15_24","PC_AGE","A","1984",54.1778975741239,
"FIN","LFPR","15_24","PC_AGE","A","1985",55.0684931506849,
"FIN","LFPR","15_24","PC_AGE","A","1986",55.5244755244755,
"FIN","LFPR","15_24","PC_AGE","A","1987",55.1428571428571,
"FIN","LFPR","15_24","PC_AGE","A","1988",54.4117647058823,
"FIN","LFPR","15_24","PC_AGE","A","1989",61.0271903323262,
"FIN","LFPR","15_24","PC_AGE","A","1990",60.6153846153846,
"FIN","LFPR","15_24","PC_AGE","A","1991",57.1428571428571,
"FIN","LFPR","15_24","PC_AGE","A","1992",52.34375,
"FIN","LFPR","15_24","PC_AGE","A","1993",49.6845425867507,
"FIN","LFPR","15_24","PC_AGE","A","1994",46.2757527733755,
"FIN","LFPR","15_24","PC_AGE","A","1995",45.7278481012658,
"FIN","LFPR","15_24","PC_AGE","A","1996",46.0567823343848,
"FIN","LFPR","15_24","PC_AGE","A","1997",48.356807511737,
"FIN","LFPR","15_24","PC_AGE","A","1998",49.5384615384615,
"FIN","LFPR","15_24","PC_AGE","A","1999",52.4316109422492,
"FIN","LFPR","15_24","PC_AGE","A","2000",53.7878787878787,
"FIN","LFPR","15_24","PC_AGE","A","2001",53.5768645357686,
"FIN","LFPR","15_24","PC_AGE","A","2002",52.6799387442572,
"FIN","LFPR","15_24","PC_AGE","A","2003",52,
"FIN","LFPR","15_24","PC_AGE","A","2004",51.305683563748,
"FIN","LFPR","15_24","PC_AGE","A","2005",51.9142419601837,
"FIN","LFPR","15_24","PC_AGE","A","2006",53.5768645357686,
"FIN","LFPR","15_24","PC_AGE","A","2007",55.015197568389,
"FIN","LFPR","15_24","PC_AGE","A","2008",55.0834597875569,
"FIN","LFPR","15_24","PC_AGE","A","2009",52.0485584218512,
"FIN","LFPR","15_24","PC_AGE","A","2010",50.7575757575757,
"FIN","LFPR","15_24","PC_AGE","A","2011",52.2003034901365,
"FIN","LFPR","15_24","PC_AGE","A","2012",52.7272727272727,
"FIN","LFPR","15_24","PC_AGE","A","2013",53.2724505327245,
"FIN","LFPR","15_24","PC_AGE","A","2014",53.3026113671274,
"FIN","LFPR","15_24","PC_AGE","A","2015",53.7267080745341,
"FIN","LFPR","15_24","PC_AGE","A","2016",53.5154414167189,
"FIN","LFPR","15_24","PC_AGE","A","2017",54.4928007748439,
"FIN","LFPR","15_24","PC_AGE","A","2018",54.4247327960975,
"FIN","LFPR","15_24","PC_AGE","A","2019",55.2519115810795,
"FIN","LFPR","15_24","PC_AGE","A","2020",53.7847876844536,
"FIN","LFPR","15_24","PC_AGE","A","2021",54.2182381448458,
"FIN","LFPR","15_24","PC_AGE","A","2022",55.4163484829823,
"FIN","LFPR","55_64","PC_AGE","A","1963",66.3573085846867,
"FIN","LFPR","55_64","PC_AGE","A","1964",65.3846153846153,
"FIN","LFPR","55_64","PC_AGE","A","1965",66.4459161147902,
"FIN","LFPR","55_64","PC_AGE","A","1966",64.9350649350649,
"FIN","LFPR","55_64","PC_AGE","A","1967",64.1188959660297,
